วันที่,ประเภท,สินค้า,หน่วย,ราคา ต่ำสุด,ราคา สูงสุด,ราคาเฉลี่ย
16/8/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
17/8/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
18/8/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
19/8/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
20/8/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
23/8/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
24/8/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
25/8/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
26/8/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
27/8/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
30/8/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
31/8/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
1/9/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
2/9/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
3/9/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
6/9/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
7/9/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
8/9/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
9/9/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
10/9/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
13/9/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
14/9/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
15/9/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
16/9/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
17/9/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
20/9/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
21/9/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
22/9/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
23/9/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
27/9/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
28/9/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
29/9/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
30/9/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
1/10/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
4/10/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
5/10/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
6/10/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
7/10/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
